Test Summary
Block per die: ,200
Total VB (single unit) pages: ,36
Total Pages: ,7200
OP Size: ,28
Host write range: ,5625
Total Erase Count is: ,30144
Max Erase Count: ,155
Min Erase Count: ,145
Avg Erase Count: ,150.720000
Total GC Count is: ,0
Total Segmental GC Count is: ,0
Total WL Count is: ,2367
WAF is: ,1.084292

VB No,Valid Count,Erase Count
718,286,286,1,153,1
719,287,287,1,153,1
720,36,36,1,147,1
721,37,37,1,147,1
722,38,38,1,147,1
723,39,39,1,147,1
724,40,40,1,147,1
725,41,41,1,147,1
726,42,42,1,147,1
727,43,43,1,147,1
728,44,44,1,147,1
729,45,45,1,147,1
730,46,46,1,147,1
731,47,47,1,147,1
732,48,48,1,147,1
733,49,49,1,147,1
734,50,50,1,147,1
735,51,51,1,147,1
736,52,52,1,147,1
737,53,53,1,147,1
738,54,54,1,147,1
739,55,55,1,147,1
740,56,56,1,147,1
741,57,57,1,147,1
742,58,58,1,147,1
743,59,59,1,147,1
744,60,60,1,147,1
745,61,61,1,147,1
746,62,62,1,147,1
747,63,63,1,147,1
748,64,64,1,147,1
749,65,65,1,147,1
750,66,66,1,147,1
751,67,67,1,147,1
752,68,68,1,147,1
753,69,69,1,147,1
754,70,70,1,147,1
755,71,71,1,147,1
756,1,1,1,147,1
757,2,2,1,147,1
758,3,3,1,147,1
759,4,4,1,147,1
760,5,5,1,147,1
761,6,6,1,147,1
762,7,7,1,147,1
763,8,8,1,147,1
764,9,9,1,147,1
765,10,10,1,147,1
766,11,11,1,147,1
767,12,12,1,147,1
768,13,13,1,147,1
769,14,14,1,147,1
770,15,15,1,147,1
771,16,16,1,147,1
772,17,17,1,147,1
773,18,18,1,147,1
774,19,19,1,147,1
775,20,20,1,147,1
776,21,21,1,147,1
777,22,22,1,147,1
778,23,23,1,147,1
779,24,24,1,147,1
780,25,25,1,147,1
781,26,26,1,147,1
782,27,27,1,147,1
783,28,28,1,147,1
784,29,29,1,147,1
785,30,30,1,147,1
786,31,31,1,147,1
787,32,32,1,147,1
788,33,33,1,147,1
789,34,34,1,147,1
790,35,35,1,147,1
791,4294967295,65535,65535,146,0
792,360,360,1,148,1
793,361,361,1,148,1
794,362,362,1,148,1
795,363,363,1,148,1
796,364,364,1,148,1
797,365,365,1,148,1
798,366,366,1,148,1
799,367,367,1,148,1
800,368,368,1,148,1
801,369,369,1,148,1
802,370,370,1,148,1
803,371,371,1,148,1
804,372,372,1,148,1
805,373,373,1,148,1
806,374,374,1,148,1
807,375,375,1,148,1
808,376,376,1,148,1
809,377,377,1,148,1
810,378,378,1,148,1
811,379,379,1,148,1
812,380,380,1,148,1
813,381,381,1,148,1
814,382,382,1,148,1
815,383,383,1,148,1
816,384,384,1,148,1
817,385,385,1,148,1
818,386,386,1,148,1
819,387,387,1,148,1
820,388,388,1,148,1
821,389,389,1,148,1
822,390,390,1,148,1
823,391,391,1,148,1
824,392,392,1,148,1
825,393,393,1,148,1
826,394,394,1,148,1
827,395,395,1,148,1
828,5508,5508,1,151,1
829,5509,5509,1,151,1
830,5510,5510,1,151,1
831,5511,5511,1,151,1
832,5512,5512,1,151,1
833,5513,5513,1,151,1
834,5514,5514,1,151,1
835,5515,5515,1,151,1
836,5516,5516,1,151,1
837,5517,5517,1,151,1
838,5518,5518,1,151,1
839,5519,5519,1,151,1
840,5520,5520,1,151,1
841,5521,5521,1,151,1
842,5522,5522,1,151,1
843,5523,5523,1,151,1
844,5524,5524,1,151,1
845,5525,5525,1,151,1
846,5526,5526,1,151,1
